year,site,yield_mg_ha,soilp_h,soilk_ppm,soilp_ppm,om_pct,previous_crop,total_gdd,total_prcp,avg_t2m,gdd_early,gdd_mid,gdd_late,prcp_early,prcp_mid,prcp_late,t2m_s6,t2m_s7,t2m_s8,prev_crop_simple
2014,WIH1,9.303044229,,,,,soybean,1368.155,600.83,17.3197843137255,421.52,722.255,224.38,266.2,223.77,110.86,20.94,22.1411764705882,14.2558823529412,Soybean
2016,INH1,7.795960521,6.0,123.0,6.0,2.8,soybean,1707.215,528.37,22.2911619047619,487.265,769.94,450.01,124.49,270.96,132.92,25.4164285714286,23.4921428571429,22.9457142857143,Soybean
2018,SCH1,16.10743923,,,,,soybean,2091.76,648.42,24.5197095238095,485.75,907.635,698.375,285.18,229.28,133.96,26.4564285714286,25.8313333333333,26.3046666666667,Soybean
2022,TXH1,7.857884486,8.2,151.0,8.0,1.9,corn,2447.29,286.66,27.5087426470588,519.625,1047.125,880.54,129.04,93.59,64.03,30.681875,32.161875,33.63375,Corn
2016,IAH2,2.294128674,5.9,159.0,42.0,,soybean,1695.22,656.65,19.6703529411765,370.655,863.03,461.535,193.74,248.49,214.42,24.1788235294118,22.4488235294118,21.5129411764706,Soybean
2015,DEH1,15.14767555,,,,,Lima beans followed by rye cover crop,1822.49,458.55,23.2834230769231,390.315,824.605,607.57,114.18,229.18,115.19,25.2892307692308,26.2042857142857,24.7071428571429,Rye
2015,MOH2,8.656257583,7.1,93.5,38.5,1.8,soybean,1872.315,637.01,22.6405666666667,476.23,863.025,533.06,278.56,311.66,46.79,25.8953333333333,24.784,21.9873333333333,Soybean
2017,ARH2,7.207611435,,,,,corn,1962.755,609.49,24.1588619047619,477.25,886.755,598.75,225.2,189.53,194.76,28.1271428571429,28.0,25.7693333333333,Corn
2017,ONH2,5.381699943,6.7,83.0,19.0,4.5,soybean,1511.705,403.8,19.1987352941176,415.065,703.78,392.86,150.53,160.07,93.2,21.761875,17.6125,20.238125,Soybean
2016,WIH1,11.87229289,7.0,130.0,49.0,3.1,soybean,1514.275,650.17,19.3395333333333,396.82,752.27,365.185,171.6,308.85,169.72,22.8653333333333,21.485,20.015625,Soybean
2017,NYH2,12.106628,7.8,53.0,13.0,3.2,soybean,1425.29,627.74,15.8858868421053,509.075,739.975,176.24,242.01,175.6,210.13,15.8773684210526,20.0373684210526,14.74,Soybean
2018,SCH1,5.31767692,,,,,soybean,2091.76,648.42,24.5197095238095,485.75,907.635,698.375,285.18,229.28,133.96,26.4564285714286,25.8313333333333,26.3046666666667,Soybean
2016,IAH3,11.19832523,6.9,274.0,70.0,,soybean,1719.49,653.68,20.2575514705882,359.955,860.18,499.355,139.27,321.0,193.41,24.2417647058824,23.6425,21.0770588235294,Soybean
2018,ARH1,5.420615898,,,,,corn,2004.74,367.18,26.6172307692308,510.415,866.245,628.08,122.05,133.95,111.18,28.6853846153846,29.7438461538462,27.4530769230769,Corn
2023,MOH2,10.60612224,7.4,148.0,63.0,2.3,soybean,2092.41,371.85,23.6398419117647,596.965,975.81,519.635,84.91,249.93,37.01,25.144375,25.205625,22.0125,Soybean
2022,MIH1,8.098284659,6.4,110.0,34.0,2.0,soybean,1501.46,407.59,18.2134080882353,479.72,766.41,255.33,135.59,190.77,81.23,20.5623529411765,20.47125,15.8258823529412,Soybean
2015,NCH1,9.395062573,,,,,wheat/double crop soybean,2006.8,521.23,24.8060285714286,460.315,908.61,637.875,167.83,178.41,174.99,28.2364285714286,27.3642857142857,26.3335714285714,Soybean
2023,MOH1,5.3416651,7.0,136.0,28.0,3.1,soybean,2053.595,381.48,22.5107095588235,697.785,934.75,421.06,70.75,228.83,81.9,25.280625,21.7847058823529,23.2835294117647,Soybean
2022,INH1,9.2927534,6.9,160.0,23.0,3.6,corn,1719.02,348.05,21.9506333333333,461.71,796.58,460.73,104.46,151.21,92.38,25.1986666666667,22.9464285714286,23.4773333333333,Corn
2017,ILH1,11.03204551,5.9,137.0,27.0,3.2,,1917.37,544.04,21.097931372549,447.49,923.7,546.18,244.5,180.9,118.64,23.26,23.4916666666667,19.4447058823529,Other
2015,KSH1,4.462250261,6.5,145.0,11.0,2.1,sorghum,1915.4,524.75,23.4074791666667,386.635,891.07,637.695,250.41,202.14,72.2,27.064,27.6006666666667,25.2966666666667,Sorghum
2014,TXH2,6.887536168,,,,,,2453.15,421.81,26.8839191176471,639.715,1048.495,764.94,197.73,122.4,101.68,28.76125,29.721875,30.870625,Other
2020,WIH2,13.43588708,6.7,183.0,68.0,4.7,soybean,1359.655,654.25,17.1582794117647,436.535,755.165,167.955,234.25,247.57,172.43,21.3475,20.2652941176471,14.2064705882353,Soybean
2022,INH1,9.798033136,6.9,160.0,23.0,3.6,corn,1719.02,348.05,21.9506333333333,461.71,796.58,460.73,104.46,151.21,92.38,25.1986666666667,22.9464285714286,23.4773333333333,Corn
2022,GAH1,7.580451389,6.2,236.0,137.0,0.9,peanut,2084.73,476.36,25.6017952380952,461.465,921.125,702.14,87.02,201.75,187.59,30.4292857142857,28.0421428571429,27.0514285714286,Peanut
2018,IAH1,12.20391789,,,,,,1873.385,754.57,21.5083676470588,590.78,915.805,366.8,207.45,228.0,319.12,24.9625,23.7364705882353,20.898125,Other
2023,IAH1,4.18843809,5.9,160.0,42.0,4.9,soybean,1748.56,226.21,22.7596047619048,493.895,795.5,459.165,71.25,113.13,41.83,24.4978571428571,25.8821428571429,22.9928571428571,Soybean
2019,IAH3,4.879248066,6.1,186.0,45.0,4.1,soybean,1613.9,700.68,18.6488594771242,412.81,851.505,349.585,283.31,161.03,256.34,22.24,19.68,21.6033333333333,Soybean
2021,IAH4,10.41315629,5.9,239.0,52.0,3.0,soybean,2015.555,490.76,20.4289473684211,549.255,1056.04,410.26,120.52,214.41,155.83,24.7321052631579,23.9136842105263,20.1278947368421,Soybean
2022,DEH1,11.78274683,6.6,136.0,75.0,1.2,soybean,1955.325,393.8,23.394,384.24,904.94,666.145,121.3,173.15,99.35,27.0173333333333,28.0166666666667,25.7993333333333,Soybean
2018,MNH1,8.574691267,6.5,161.0,28.0,4.8,soybean,1454.81,713.26,16.4432287581699,643.94,743.225,67.645,280.97,323.39,108.9,20.5288235294118,18.6635294117647,9.96555555555556,Soybean
2018,IAH4,9.80305455,,,,,soybean,1744.95,740.24,20.2076617647059,638.125,847.03,259.795,275.17,297.2,167.87,23.5025,22.285625,19.7964705882353,Soybean
2018,NYH3,9.968133519,7.7,57.0,23.0,3.6,soybean,1508.92,789.84,14.5571452380952,635.505,833.545,39.87,165.7,422.31,201.83,20.4495238095238,15.615,6.09571428571429,Soybean
2015,NEH1,8.903551986,,,,,,1624.265,476.75,19.3907389705882,621.285,774.92,228.06,203.07,208.88,64.8,22.836875,19.80625,14.383125,Other
2017,GAH1,3.385688068,6.6,95.0,123.0,1.0,corn,2241.45,631.11,24.7849791666667,532.76,956.325,752.365,115.69,348.78,166.64,26.342,26.848125,26.1846666666667,Corn
2020,NYH2,14.81011845,8.07,48.0,9.0,3.8,soybean,1535.875,380.33,18.2635882352941,542.23,798.195,195.45,122.13,143.54,114.66,21.55,18.7611764705882,14.1747058823529,Soybean
2019,MNH1,16.33445395,6.3,262.0,69.0,5.2,soybean,1255.995,655.33,15.0716470588235,568.945,628.445,58.605,263.48,245.81,146.04,17.9317647058824,18.0535294117647,8.90411764705882,Soybean
2018,DEH1,7.534630991,,,,,corn,1921.105,690.46,23.7707857142857,440.675,825.95,654.48,275.27,225.11,190.08,24.96,25.8385714285714,25.9242857142857,Corn
2017,NYH2,10.93601098,7.8,53.0,13.0,3.2,soybean,1425.29,627.74,15.8858868421053,509.075,739.975,176.24,242.01,175.6,210.13,15.8773684210526,20.0373684210526,14.74,Soybean
2023,IAH4,13.79888549,5.9,192.0,49.0,3.1,soybean,1919.965,373.41,21.4965294117647,560.775,913.475,445.715,144.6,148.66,80.15,23.7858823529412,25.5805882352941,21.3505882352941,Soybean
2017,WIH1,14.15357826,7.1,326.0,132.0,4.3,soybean,1401.05,620.14,18.1308014705882,380.04,645.06,375.95,209.18,297.3,113.66,19.2717647058824,18.9425,16.3152941176471,Soybean
2022,ILH1,6.382216587,,,,,soybean,1770.25,409.0,22.2404619047619,493.02,804.66,472.57,77.86,225.26,105.88,25.0626666666667,23.1492857142857,23.182,Soybean
2023,IAH4,14.52802555,5.9,192.0,49.0,3.1,soybean,1919.965,373.41,21.4965294117647,560.775,913.475,445.715,144.6,148.66,80.15,23.7858823529412,25.5805882352941,21.3505882352941,Soybean
2020,DEH1,9.61270138,6.1,117.0,108.0,1.5,soybean,1737.71,536.55,24.1370128205128,396.455,809.835,531.42,68.17,276.11,192.27,28.1438461538462,26.67,24.3892307692308,Soybean
2019,TXH2,8.38876109,8.4,172.0,11.0,1.1,,2121.795,432.34,24.795425,421.87,914.615,785.31,206.03,198.2,28.11,26.2006666666667,27.0025,29.178,Other
2019,NCH1,8.382243875,,,,,soybean,2210.805,527.26,25.7809476190476,628.695,940.97,641.14,143.34,250.84,133.08,26.624,27.485,24.9026666666667,Soybean
2021,NCH1,6.352715783,6.15,87.5,62.5,1.2,peanut,2089.41,691.18,23.4574875,451.675,935.05,702.685,150.29,397.8,143.09,26.1346666666667,25.423125,26.7913333333333,Peanut
2021,NYH3,10.31963247,7.6,63.0,13.0,3.5,soybean,1520.435,763.58,17.9649281045752,534.2,760.22,226.015,213.84,300.45,249.29,22.7617647058824,18.0976470588235,15.2111111111111,Soybean
2022,GAH2,10.67740818,6.1,149.0,45.0,2.6,soybeans with fall cereal rye cover,2289.86,440.71,25.3032022058824,547.3,1006.845,735.715,85.79,193.46,161.46,28.03,28.34875,26.4325,Soybean
2023,IAH3,8.296115949,5.9,187.0,55.0,4.1,soybean,1827.37,280.25,21.703625,510.645,872.825,443.9,75.36,114.37,90.52,24.316875,25.614375,21.735625,Soybean
2018,IAH1,14.60666426,,,,,,1873.385,754.57,21.5083676470588,590.78,915.805,366.8,207.45,228.0,319.12,24.9625,23.7364705882353,20.898125,Other
2015,GAH1,8.141355777,,,,,corn,2128.995,508.9,25.2976047619048,482.75,895.805,750.44,145.35,187.35,176.2,28.5446666666667,27.3392857142857,28.6866666666667,Corn
2018,IAH3,13.7385874,,,,,,1837.62,883.98,20.7952352941176,568.605,870.56,398.455,197.36,268.44,418.18,22.71,23.0505882352941,21.0088235294118,Other
2015,IAH1,6.930462462,5.3,118.0,34.0,3.2,soybean,1694.37,629.15,20.4999448529412,441.825,787.805,464.74,225.98,287.75,115.42,23.543125,22.1625,22.33625,Soybean
2022,MOH2,2.804459452,7.7,96.0,46.0,2.9,soybean,2103.49,404.13,23.1347095588235,620.97,1004.96,477.56,159.12,172.53,72.48,27.1152941176471,25.294375,23.8605882352941,Soybean
2014,TXH2,11.24917823,,,,,,2453.15,421.81,26.8839191176471,639.715,1048.495,764.94,197.73,122.4,101.68,28.76125,29.721875,30.870625,Other
2015,NEH4,6.874458581,,,,,,1620.73,539.22,19.3566066176471,627.205,766.495,227.03,211.79,266.0,61.43,22.656875,19.666875,13.939375,Other
2018,OHH1,11.9478258,,,,,soybean,1788.485,455.04,22.2232571428571,521.07,747.83,519.585,161.13,153.44,140.47,23.1313333333333,22.2364285714286,24.1993333333333,Soybean
2019,MNH1,10.14849222,6.3,262.0,69.0,5.2,soybean,1255.995,655.33,15.0716470588235,568.945,628.445,58.605,263.48,245.81,146.04,17.9317647058824,18.0535294117647,8.90411764705882,Soybean
2018,WIH2,11.24482791,6.9,201.0,47.0,3.2,soybean,1444.915,801.62,19.0154458333333,463.045,739.42,242.45,191.53,404.96,205.13,23.9493333333333,20.953125,18.6973333333333,Soybean
2022,MOH2,4.758416989,7.7,96.0,46.0,2.9,soybean,2103.49,404.13,23.1347095588235,620.97,1004.96,477.56,159.12,172.53,72.48,27.1152941176471,25.294375,23.8605882352941,Soybean
2020,GAH2,5.770007151,6.3,109.0,16.0,2.7,soybean,2134.47,516.99,24.4567875,551.705,1003.25,579.515,103.32,212.66,201.01,28.768,27.375,26.6973333333333,Soybean
2023,NEH1,7.197815392,6.1,124.0,27.0,2.5,soybean,1970.835,360.5,22.8650404411765,624.025,911.095,435.715,86.45,205.19,68.86,24.883125,27.451875,21.0075,Soybean
2016,GAH2,3.76634538,5.8,70.0,10.0,2.7,soybean,2134.06,322.4,26.7621952380952,651.84,915.29,566.93,103.01,161.57,57.82,28.6507142857143,27.4807142857143,25.7264285714286,Soybean
2019,MNH1,10.0325912,6.3,262.0,69.0,5.2,soybean,1255.995,655.33,15.0716470588235,568.945,628.445,58.605,263.48,245.81,146.04,17.9317647058824,18.0535294117647,8.90411764705882,Soybean
2022,WIH2,11.61452948,6.8,152.0,56.0,3.9,soybean,1458.71,602.17,15.7396763157895,585.59,752.71,120.41,221.0,272.96,108.21,19.6426315789474,14.6405263157895,8.28894736842105,Soybean
2018,GAH1,11.63335978,,,,,peanut,2087.23,724.4,24.1856,444.905,920.33,721.995,130.99,345.83,247.58,27.2313333333333,26.8166666666667,26.9493333333333,Peanut
2016,OHH1,10.66576501,5.4,165.0,28.0,3.7,soybean,1734.37,307.22,22.5010666666667,502.29,816.365,415.715,85.64,136.08,85.5,25.3807142857143,23.84,22.5457142857143,Soybean
2016,WIH1,9.74174385,7.0,130.0,49.0,3.1,soybean,1514.275,650.17,19.3395333333333,396.82,752.27,365.185,171.6,308.85,169.72,22.8653333333333,21.485,20.015625,Soybean
2018,NYH3,10.36670822,7.7,57.0,23.0,3.6,soybean,1508.92,789.84,14.5571452380952,635.505,833.545,39.87,165.7,422.31,201.83,20.4495238095238,15.615,6.09571428571429,Soybean
2017,NYH1,9.200484927,8.0,57.0,19.0,3.2,soybean,1407.225,622.79,16.0413362573099,491.01,736.12,180.095,237.09,175.53,210.17,16.1027777777778,19.9152631578947,15.5605555555556,Soybean
2022,IAH1,9.546334783,6.2,197.0,51.0,4.9,soybean,1830.69,329.99,21.9876375,513.605,851.35,465.735,134.87,119.08,76.04,25.7646666666667,23.484,23.6925,Soybean
2021,TXH2,8.156658591,7.8,311.0,15.0,2.1,corn,2036.31,465.09,23.5748125,405.435,870.3,760.575,58.12,275.14,131.83,24.272,28.645,27.2006666666667,Corn
2020,GAH1,8.468210901,6.9,76.0,137.0,0.9,peanut,1881.55,525.0,24.3127142857143,355.79,826.525,699.235,188.7,220.18,116.12,25.5907142857143,27.5085714285714,28.8878571428571,Peanut
2016,NEH4,12.64990449,,,,,,1746.63,449.2,20.951925,670.745,804.65,271.235,160.19,226.32,62.69,22.41125,21.34,15.376875,Other
2015,NEH4,8.04860386,,,,,,1620.73,539.22,19.3566066176471,627.205,766.495,227.03,211.79,266.0,61.43,22.656875,19.666875,13.939375,Other
2023,IAH4,14.24733258,5.9,192.0,49.0,3.1,soybean,1919.965,373.41,21.4965294117647,560.775,913.475,445.715,144.6,148.66,80.15,23.7858823529412,25.5805882352941,21.3505882352941,Soybean
2023,MNH1,12.50541345,7.1,162.0,52.0,4.6,soybean,1701.39,357.13,18.9048366013072,605.87,873.79,221.73,88.67,105.78,162.68,25.7658823529412,19.0827777777778,17.4323529411765,Soybean
2023,MIH1,11.73342779,6.6,135.0,67.0,2.6,soybean,1442.785,453.63,17.1167745098039,531.05,724.125,187.61,115.05,191.28,147.3,21.1176470588235,16.9027777777778,15.0882352941176,Soybean
2021,GAH2,8.251437771,6.1,196.0,57.0,2.5,soybean,2076.65,467.5,24.2674916666667,439.72,933.205,703.725,115.31,219.37,132.82,26.366,27.905,27.538,Soybean
2020,GAH1,7.34142542,6.9,76.0,137.0,0.9,peanut,1881.55,525.0,24.3127142857143,355.79,826.525,699.235,188.7,220.18,116.12,25.5907142857143,27.5085714285714,28.8878571428571,Peanut
2020,TXH2,6.860129089,8.0,538.0,37.0,2.8,,1894.545,372.12,24.3183333333333,404.565,764.19,725.79,152.42,134.81,84.89,24.3692857142857,28.6185714285714,27.0021428571429,Other
2022,ILH1,13.03747253,,,,,soybean,1770.25,409.0,22.2404619047619,493.02,804.66,472.57,77.86,225.26,105.88,25.0626666666667,23.1492857142857,23.182,Soybean
2017,OHH1,13.06634566,6.2,193.0,53.0,4.2,soybean,1621.765,478.35,20.2322583333333,479.63,713.85,428.285,193.99,185.22,99.14,21.4875,19.8806666666667,17.82625,Soybean
2022,IAH4,14.2124833,5.9,297.0,77.0,4.8,soybean,1732.935,372.72,20.8942916666667,536.49,872.82,323.625,196.03,119.9,56.79,23.5726666666667,23.680625,20.1473333333333,Soybean
2021,NYH3,14.57653578,7.6,63.0,13.0,3.5,soybean,1520.435,763.58,17.9649281045752,534.2,760.22,226.015,213.84,300.45,249.29,22.7617647058824,18.0976470588235,15.2111111111111,Soybean
2022,GAH1,5.697421318,6.2,236.0,137.0,0.9,peanut,2084.73,476.36,25.6017952380952,461.465,921.125,702.14,87.02,201.75,187.59,30.4292857142857,28.0421428571429,27.0514285714286,Peanut
2018,IAH2,12.7098253,,,,,,1797.39,785.93,19.6460490196078,577.72,887.855,331.815,278.25,273.99,233.69,23.4516666666667,21.4488235294118,20.8744444444444,Other
2018,WIH2,11.32454285,6.9,201.0,47.0,3.2,soybean,1444.915,801.62,19.0154458333333,463.045,739.42,242.45,191.53,404.96,205.13,23.9493333333333,20.953125,18.6973333333333,Soybean
2018,GAH2,12.57738552,7.1,100.5,11.0,2.0,soybean,2025.355,442.28,26.1023296703297,546.395,836.56,642.4,170.34,211.96,59.98,27.6546153846154,26.62,27.1642857142857,Soybean
2020,MOH1,11.66103258,6.1,100.0,21.0,2.4,soybean,1718.23,475.68,21.9763333333333,605.205,787.655,325.37,172.86,231.72,71.1,24.4042857142857,23.4228571428571,18.375,Soybean
2023,IAH2,12.90993527,5.7,251.0,52.0,4.2,soybean,1846.43,360.76,22.4216708333333,481.15,807.93,557.35,110.34,184.86,65.56,26.1773333333333,22.734,26.43875,Soybean
2023,NCH1,3.566004659,5.6,98.0,91.0,0.8,wheat,2125.91,575.4,24.0668708333333,448.755,949.01,728.145,152.33,228.99,194.08,27.63,27.3533333333333,28.586875,Wheat
2023,INH1,14.03897383,7.0,160.0,32.0,4.2,soybean,1798.805,400.25,20.7009080882353,459.11,889.625,450.07,61.76,249.74,88.75,23.891875,23.3170588235294,21.395625,Soybean
2020,WIH3,12.74644203,5.3,72.0,93.0,1.0,,1312.035,576.79,16.3825032679739,522.57,648.325,141.14,246.63,205.05,125.11,21.3276470588235,14.7258823529412,12.3323529411765,Other
2023,NCH1,8.188908243,5.6,98.0,91.0,0.8,wheat,2125.91,575.4,24.0668708333333,448.755,949.01,728.145,152.33,228.99,194.08,27.63,27.3533333333333,28.586875,Wheat
2018,MNH1,6.020674814,6.5,161.0,28.0,4.8,soybean,1454.81,713.26,16.4432287581699,643.94,743.225,67.645,280.97,323.39,108.9,20.5288235294118,18.6635294117647,9.96555555555556,Soybean
2019,DEH1,12.67531752,6.6,125.0,136.0,2.4,soybean,1752.98,411.64,24.3814487179487,398.53,789.33,565.12,129.17,180.77,101.7,28.5091666666667,26.0261538461538,26.4825,Soybean
2017,TXH1,7.560365735,,,,,,2189.19,499.39,24.461125,481.505,886.635,821.05,174.06,166.95,158.38,25.08125,28.0225,28.593125,Other
2020,DEH1,11.05974903,6.1,117.0,108.0,1.5,soybean,1737.71,536.55,24.1370128205128,396.455,809.835,531.42,68.17,276.11,192.27,28.1438461538462,26.67,24.3892307692308,Soybean
2022,MIH1,7.827756005,6.4,110.0,34.0,2.0,soybean,1501.46,407.59,18.2134080882353,479.72,766.41,255.33,135.59,190.77,81.23,20.5623529411765,20.47125,15.8258823529412,Soybean
2022,INH1,10.41692235,6.9,160.0,23.0,3.6,corn,1719.02,348.05,21.9506333333333,461.71,796.58,460.73,104.46,151.21,92.38,25.1986666666667,22.9464285714286,23.4773333333333,Corn
2019,TXH1,8.737310312,8.3,91.0,5.0,0.6,,2224.655,503.6,25.2526041666667,434.61,970.86,819.185,236.16,236.96,30.48,27.0713333333333,27.190625,29.5446666666667,Other
2022,WIH1,14.95690785,6.8,188.0,90.0,3.5,soybean,1522.45,546.74,18.6743161764706,442.49,795.48,284.48,155.04,258.06,133.64,22.5705882352941,21.025,19.3058823529412,Soybean
2015,TXH1,7.145541322,,,,,corn,1856.305,765.88,23.0051,371.97,779.56,704.775,243.5,390.69,131.69,24.1314285714286,26.0606666666667,26.23,Corn
2014,GAH1,4.939685407,,,,,cotton,2215.065,643.96,24.3794154411765,458.335,970.63,786.1,321.05,180.47,142.44,26.590625,26.2675,27.55125,Cotton
2019,MOH1,6.268772404,7.0,143.0,25.0,3.0,soybean,1924.32,630.55,23.4584714285714,512.125,867.45,544.745,238.25,212.07,180.23,25.32,25.3764285714286,22.802,Soybean
2018,WIH1,10.58388435,7.1,326.0,132.0,4.3,soybean,1524.39,909.08,18.8916102941176,441.31,777.295,305.785,298.25,296.87,313.96,22.985,21.225625,19.5070588235294,Soybean
2020,MOH1,8.534613247,6.1,100.0,21.0,2.4,soybean,1718.23,475.68,21.9763333333333,605.205,787.655,325.37,172.86,231.72,71.1,24.4042857142857,23.4228571428571,18.375,Soybean
2021,GEH1,11.02451339,7.7,224.0,75.0,2.2,2019/20 wheat,976.42,457.42,13.8867026315789,351.455,518.315,106.65,181.98,199.98,75.46,15.4273684210526,15.4726315789474,12.2689473684211,Wheat
2023,MIH1,10.34314132,6.6,135.0,67.0,2.6,soybean,1442.785,453.63,17.1167745098039,531.05,724.125,187.61,115.05,191.28,147.3,21.1176470588235,16.9027777777778,15.0882352941176,Soybean
2019,MIH1,12.83494368,6.9,128.0,49.0,2.5,corn,1381.325,595.0,16.3676241830065,505.66,750.41,125.255,199.53,161.95,233.52,18.6552941176471,20.1211764705882,14.085,Corn
2019,TXH1,9.139905159,8.3,91.0,5.0,0.6,,2224.655,503.6,25.2526041666667,434.61,970.86,819.185,236.16,236.96,30.48,27.0713333333333,27.190625,29.5446666666667,Other
2021,WIH2,14.67131496,6.8,152.0,64.0,4.5,soybean,1561.51,450.9,18.8113419117647,529.185,760.17,272.155,153.43,217.16,80.31,23.0788235294118,18.613125,17.59,Soybean
2019,WIH1,16.44694108,7.4,322.0,130.0,4.9,soybean,1407.835,778.23,17.7314742647059,384.395,743.185,280.255,226.13,235.68,316.42,21.080625,18.1852941176471,19.6152941176471,Soybean
2019,INH1,17.03012509,6.6,171.0,14.0,3.1,soybean,1533.16,366.3,21.945282051282,466.6,647.535,419.025,137.24,134.8,94.26,23.5066666666667,20.7407692307692,21.9038461538462,Soybean
2021,NCH1,8.416516741,6.15,87.5,62.5,1.2,peanut,2089.41,691.18,23.4574875,451.675,935.05,702.685,150.29,397.8,143.09,26.1346666666667,25.423125,26.7913333333333,Peanut
2022,IAH3,13.12283656,6.6,194.0,47.0,4.8,soybean,1762.965,341.44,20.6382058823529,507.035,876.16,379.77,137.57,157.46,46.41,24.968125,23.100625,21.41625,Soybean
2020,WIH1,9.448803954,5.9,198.0,50.0,4.2,soybean,1401.965,607.25,17.7682720588235,376.765,797.935,227.265,214.81,255.69,136.75,20.5852941176471,22.01125,16.0141176470588,Soybean
2018,GAH1,10.72762231,,,,,peanut,2087.23,724.4,24.1856,444.905,920.33,721.995,130.99,345.83,247.58,27.2313333333333,26.8166666666667,26.9493333333333,Peanut
2019,WIH1,14.03457676,7.4,322.0,130.0,4.9,soybean,1407.835,778.23,17.7314742647059,384.395,743.185,280.255,226.13,235.68,316.42,21.080625,18.1852941176471,19.6152941176471,Soybean
2021,IAH3,10.85943442,5.9,188.0,63.0,4.1,soybean,1888.33,407.39,21.1821580882353,496.895,910.065,481.37,128.54,200.32,78.53,24.2976470588235,24.89,20.6894117647059,Soybean
2017,ONH2,4.225519479,6.7,83.0,19.0,4.5,soybean,1511.705,403.8,19.1987352941176,415.065,703.78,392.86,150.53,160.07,93.2,21.761875,17.6125,20.238125,Soybean
2018,MNH1,10.29640843,6.5,161.0,28.0,4.8,soybean,1454.81,713.26,16.4432287581699,643.94,743.225,67.645,280.97,323.39,108.9,20.5288235294118,18.6635294117647,9.96555555555556,Soybean
2016,IAH2,3.911310156,5.9,159.0,42.0,,soybean,1695.22,656.65,19.6703529411765,370.655,863.03,461.535,193.74,248.49,214.42,24.1788235294118,22.4488235294118,21.5129411764706,Soybean
2021,NCH1,9.28145522,6.15,87.5,62.5,1.2,peanut,2089.41,691.18,23.4574875,451.675,935.05,702.685,150.29,397.8,143.09,26.1346666666667,25.423125,26.7913333333333,Peanut
2020,MNH1,11.78484167,6.6,200.0,54.0,3.4,soybean,1458.03,539.12,16.9278725490196,528.62,725.84,203.57,250.49,236.08,52.55,22.6770588235294,15.5088235294118,15.3311111111111,Soybean
