site,year,gdd_s1,gdd_s2,gdd_s3,gdd_s4,gdd_s5,gdd_s6,gdd_s7,gdd_s8,gdd_s9,gdd_s10,prcp_s1,prcp_s2,prcp_s3,prcp_s4,prcp_s5,prcp_s6,prcp_s7,prcp_s8,prcp_s9,prcp_s10,rad_s1,rad_s2,rad_s3,rad_s4,rad_s5,rad_s6,rad_s7,rad_s8,rad_s9,rad_s10,t2m_s1,t2m_s2,t2m_s3,t2m_s4,t2m_s5,t2m_s6,t2m_s7,t2m_s8,t2m_s9,t2m_s10,t2max_s1,t2max_s2,t2max_s3,t2max_s4,t2max_s5,t2max_s6,t2max_s7,t2max_s8,t2max_s9,t2max_s10,t2min_s1,t2min_s2,t2min_s3,t2min_s4,t2min_s5,t2min_s6,t2min_s7,t2min_s8,t2min_s9,t2min_s10,total_gdd,total_prcp,total_rad,avg_t2m,max_t2max,min_t2min,gdd_early,gdd_mid,gdd_late,prcp_early,prcp_mid,prcp_late,rad_early,rad_mid,rad_late
MIH1,2016,166.46500000000003,197.54000000000002,208.52500000000003,245.75499999999997,243.555,174.03,172.46,93.93500000000002,65.07499999999999,39.92500000000001,22.13,17.71,46.510000000000005,57.76,173.49,32.38,50.05,65.99999999999999,61.96000000000001,25.070000000000004,412.69000000000005,434.75999999999993,390.97999999999996,392.99,352.90000000000003,328.15999999999997,275.29999999999995,205.68999999999997,156.86999999999995,166.16,19.26388888888889,21.390555555555554,22.71764705882353,24.343333333333334,24.227777777777778,20.421764705882353,19.522222222222222,14.580588235294117,10.975555555555555,8.187777777777777,27.92,31.78,33.64,35.16,34.19,30.69,31.14,25.63,25.17,22.52,6.56,9.1,10.18,14.16,14.64,9.63,9.97,2.51,-0.31,-3.49,1607.265,553.0600000000001,3116.4999999999995,18.563111111111112,35.16,-3.49,572.5300000000001,835.8,198.935,86.35000000000001,313.68,153.03,1238.43,1349.3500000000001,528.7199999999999
MIH1,2017,100.95,156.26999999999998,142.30999999999997,179.53999999999996,169.51500000000001,172.835,136.26500000000001,123.19,154.875,94.675,18.659999999999997,33.63,36.64,51.629999999999995,21.23,27.83,13.79,14.91,22.1,141.92999999999998,343.65,359.55000000000007,353.27000000000004,322.24999999999994,325.74000000000007,296.33000000000004,261.29999999999995,239.05000000000004,234.99,176.00000000000003,16.105625,20.592,19.748,22.42866666666667,21.518,21.494,18.599333333333334,17.280666666666665,20.296666666666667,14.388125,25.78,29.91,28.88,31.1,30.36,30.45,31.03,31.24,34.98,27.69,6.95,8.33,8.28,12.36,11.53,10.83,7.24,5.23,5.3,3.5,1430.425,382.34999999999997,2912.13,19.245108333333334,34.98,3.5,399.53,658.155,372.74,88.93,114.47999999999999,178.94,1056.47,1205.62,650.0400000000001
MIH1,2018,163.025,193.14000000000001,212.495,192.78,226.49999999999997,196.05499999999998,162.07,95.98000000000002,10.880000000000004,0.009999999999999787,61.28,33.050000000000004,16.13,37.34999999999999,63.970000000000006,87.1,34.419999999999995,98.6,28.259999999999998,37.53999999999999,397.15,343.21000000000004,473.66,325.65999999999997,329.75,257.15,261.53000000000003,170.25000000000003,146.53,85.64999999999999,19.445,21.619411764705884,22.48611111111111,21.618235294117646,22.513333333333332,21.57235294117647,19.151764705882353,13.6,5.529411764705882,1.2727777777777782,31.54,31.44,30.71,31.94,30.54,31.92,30.21,28.03,14.13,10.02,7.48,9.22,9.56,12.6,12.39,10.83,8.6,0.84,-2.95,-6.8,1452.9350000000002,497.69999999999993,2790.5400000000004,16.880839869281047,31.94,-6.8,568.6600000000001,777.405,106.87000000000003,110.46000000000001,222.83999999999997,164.39999999999998,1214.02,1174.09,402.43
MIH1,2019,119.225,162.58,223.85500000000002,200.13,221.11000000000004,151.47000000000003,177.7,95.16,29.555000000000003,0.5399999999999991,93.42999999999999,71.42999999999999,34.67,36.28000000000001,31.220000000000002,33.23,61.219999999999985,117.19000000000001,74.42,41.910000000000004,366.65999999999997,362.73,424.96999999999997,391.51,359.2800000000001,282.76,242.75,198.71,138.07000000000002,115.89999999999998,16.782777777777778,19.84,22.90277777777778,21.87764705882353,22.225555555555555,18.65529411764706,20.121176470588235,14.085,8.078235294117647,-0.8922222222222221,25.21,29.02,30.11,31.38,30.38,28.52,29.81,27.93,18.96,11.08,3.65,7.05,10.42,11.48,12.74,9.79,10.76,1.51,0.42,-11.48,1381.325,594.9999999999999,2883.34,16.367624183006537,31.38,-11.48,505.66,750.4100000000001,125.255,199.52999999999997,161.95,233.52,1154.36,1276.3000000000002,452.68
MIH1,2020,148.06499999999997,140.55,204.44500000000002,193.895,175.24,183.85500000000002,155.77499999999998,101.9,72.05000000000001,31.265,21.500000000000004,54.4,101.87,28.01,45.21,8.09,92.66,6.929999999999999,36.480000000000004,55.68,389.12,413.4799999999999,383.30999999999995,362.74,335.29999999999995,333.98,251.95999999999998,259.5,175.61999999999998,121.43,19.349375000000002,18.9225,24.175333333333334,22.49,21.218125,22.445333333333334,19.46625,15.649333333333333,12.5175,7.845,29.42,28.98,31.05,30.61,29.4,32.37,32.06,27.04,26.53,23.46,2.69,5.31,14.14,14.13,10.36,10.2,10.03,2.09,3.45,-1.18,1407.0400000000004,450.83000000000004,3026.4399999999996,18.407875,32.37,-1.18,493.06000000000006,708.765,205.21500000000003,177.77,173.97,99.09,1185.9099999999999,1283.98,556.55
MIH1,2021,134.46,184.45999999999998,178.16000000000003,176.205,185.99499999999998,199.27999999999997,213.29000000000002,162.355,111.9,107.06500000000001,31.15,20.889999999999997,180.02,58.290000000000006,46.21,74.39999999999999,26.089999999999996,24.59,105.93,52.86000000000001,354.17999999999995,384.25000000000006,309.35,303.11,379.32,325.24999999999994,331.36,269.32,189.69,158.90000000000003,17.084705882352942,21.775624999999998,21.423125,21.225625,21.12235294117647,22.554375,23.446875,19.795625,16.088125,15.085882352941177,30.04,33.18,30.8,29.84,29.17,31.22,31.86,30.85,26.28,25.26,1.83,1.82,5.85,12.03,10.66,11.58,10.26,10.16,4.57,2.23,1653.17,620.43,3004.7300000000005,19.960231617647057,33.18,1.82,497.08,774.77,381.32,232.06,204.98999999999998,183.38000000000002,1047.7800000000002,1339.04,617.9100000000001
MIH1,2022,134.52499999999998,159.42999999999998,185.76500000000004,200.4,214.21499999999997,180.42,171.375,122.645,68.235,64.44999999999999,37.69,51.21,46.690000000000005,49.51,53.38000000000001,56.760000000000005,31.119999999999997,26.639999999999997,29.419999999999998,25.169999999999998,349.4699999999999,413.15,404.49999999999994,358.75,354.39000000000004,329.03,254.43999999999997,234.69000000000005,219.29,163.87,17.641176470588235,19.93294117647059,21.546470588235294,22.738125,22.879411764705882,20.56235294117647,20.471249999999998,15.825882352941177,10.478823529411764,10.05764705882353,29.49,31.8,31.09,32.53,33.17,30.79,30.82,30.42,24.4,24.05,3.75,8.35,10.53,10.17,12.64,10.73,8.86,3.18,-0.83,-0.92,1501.46,407.59000000000003,3081.58,18.213408088235294,33.17,-0.92,479.71999999999997,766.41,255.32999999999998,135.59,190.77000000000004,81.22999999999999,1167.12,1296.6100000000001,617.85
MIH1,2023,147.54000000000002,168.035,215.47499999999997,215.87500000000003,187.465,186.12000000000003,134.665,114.17,53.43,20.009999999999998,0.69,23.36,91,68.69000000000001,78.83,27.1,16.660000000000004,67.44999999999999,62.290000000000006,17.560000000000002,475.7500000000001,352.69,352.13999999999993,390.47,330.64,317.14,256.62,173.68999999999997,119.60000000000001,151.25,17.750555555555554,19.313333333333333,22.973529411764705,22.19222222222222,20.415,21.11764705882353,16.90277777777778,15.088235294117647,10.254444444444445,5.16,30.29,31.13,33.11,31.23,30.69,32.84,28.17,30.53,23.99,16.3,2.29,8.63,13.04,12.67,11.33,7.44,7.34,2.3,0,-5.09,1442.785,453.63000000000005,2919.99,17.11677450980392,33.11,-5.09,531.05,724.125,187.60999999999999,115.05,191.28,147.3,1180.58,1294.87,444.53999999999996
MNH1,2014,122.41,123.865,172.505,141.63500000000002,164.58500000000004,176.70499999999998,202.53999999999996,103.54499999999999,111.28,45.684999999999995,39.730000000000004,83.58999999999999,138.46000000000004,20.800000000000004,11.669999999999998,9.959999999999999,102.06,25.38,18.39,31.800000000000004,341.73,302.71,298.11999999999995,358.72999999999996,320.99999999999994,310.89,261.06,230.54,228.95,184.81000000000003,17.175,18.506,21.79,19.204375,21.31,21.782666666666668,22.63375,15.849333333333334,16.66,9.21625,28.92,28.06,28.53,29.68,30.27,30.08,31.74,30.82,27.41,22.17,-0.37,6.8,13.81,9.33,12.14,12.69,12.93,1.05,3.5,-0.31,1364.7549999999999,481.84000000000003,2838.5399999999995,18.4127375,31.74,-0.37,418.78,685.4649999999999,260.51,261.78000000000003,144.49,75.57,942.56,1251.6799999999998,644.3000000000001
MNH1,2015,118.41000000000003,189.665,170.92999999999998,241.345,213.16,165.53499999999997,178.07,114.78500000000003,73.725,43.115,53.48,106.87,54.46,99.75,17.93,102.93,68.88999999999999,17.59,10.41,27.46,355.19000000000005,400.80000000000007,378.74999999999994,417.09999999999997,387.46000000000004,284.16,262.45000000000005,255.03000000000003,202.04,134.85,15.909444444444444,20.92,20.455882352941178,23.93611111111111,22.82470588235294,19.085,20.22705882352941,14.83,11.94,8.39611111111111,28.53,33.41,30.21,33.15,34.25,33.25,31.58,26.44,27.49,21.55,0.41,10.68,9.26,12.98,13.15,8.25,5.94,2.68,-1.4,-1.56,1508.74,559.77,3077.83,17.85243137254902,34.25,-1.56,479.005,798.1099999999999,231.62500000000003,214.81,289.5,55.46,1134.74,1351.17,591.9200000000001
MNH1,2016,131.37000000000003,170.10000000000002,158.62500000000006,187.75500000000005,216.265,187.26000000000005,142.96999999999997,127.21000000000001,113.08999999999999,49.36,54.89,93.26000000000002,29.72,128.86,41.39999999999999,95.09,71.74999999999999,111.47,110.4,41.940000000000005,346.0199999999999,365.21,393.2,384.26,343.01,307.9,286.41,215.62,205.34000000000003,186.75,17.948125,20.906875,21.083333333333332,22.03625,23.749375,22.786,19.14375,18.201999999999998,16.27375,10.205,27.94,31.72,30.37,30.42,31.46,30.37,27.48,28.16,26.2,22.92,4.84,8.34,10.44,12.85,15.39,13.79,10.42,6.94,5.22,-1.96,1484.005,778.7800000000001,3033.72,19.233445833333334,31.72,-1.96,460.0950000000001,734.25,289.66,177.87000000000003,337.1,263.81,1104.4299999999998,1321.5800000000002,607.71
MNH1,2017,100.46000000000001,171.185,144.60999999999996,202.46,204.02500000000003,161.72,137.61,175.57500000000005,85.86499999999998,50.61,92.37000000000002,38.99,62,25.01,88.93,64.58,34.03999999999999,32.18,135.96,22.980000000000004,326.26,414.38000000000005,377.2900000000001,422.99000000000007,352.9599999999999,296.03999999999996,296.36999999999995,272.71000000000004,174.34999999999997,168.86,14.433333333333334,20.09294117647059,18.62470588235294,22.454117647058823,22.33705882352941,19.51529411764706,17.935294117647057,20.235294117647058,13.828235294117647,9.408823529411764,27.55,30.74,29.04,33.61,30.56,28.87,29.15,31.98,31.12,22.2,4.3,6.54,7.36,11.96,10.79,9.49,6.63,6.93,0.06,-1.66,1434.1200000000001,597.04,3102.21,17.88650980392157,33.61,-1.66,416.25499999999994,705.815,312.05000000000007,193.36,212.56,191.12,1117.9300000000003,1368.36,615.9200000000001
MNH1,2018,216.46,193.585,233.89499999999992,176.49000000000004,229.83500000000004,180.02499999999998,156.875,47.095,15.989999999999998,4.5600000000000005,99.86999999999999,119.12000000000002,61.980000000000004,40.169999999999995,36.10999999999999,139.21,107.9,74.73,10.75,23.420000000000005,375.56,292.7,416.97,384.88000000000005,344.75,218.79,266.14,147.83,185.90999999999997,116.66,22.46388888888889,21.544117647058822,23.636666666666667,20.618823529411767,22.741666666666667,20.528823529411763,18.663529411764706,9.9655555555555555,4.465882352941176,-0.1966666666666662,34.85,31.2,32.21,27.8,31.28,29.2,30.86,26.18,18.44,12.66,10.39,11.07,14.43,10.2,11.88,9.64,4.54,-0.37,-4.45,-13.88,1454.81,713.26,2750.1899999999996,16.443228758169933,34.85,-13.88,643.9399999999999,743.225,67.645,280.97,323.39,108.9,1085.23,1214.56,450.4
MNH1,2019,149.47,200.41499999999996,219.06,188.75,164.665,133.71,141.32,43.195,15.409999999999997,0,74.7,112.16,76.62,32.75,55.67,109.69999999999999,47.69000000000001,95.75999999999998,33.160000000000004,17.12,391.71999999999997,303.89,357.46,397.30000000000007,302.18,258.37,229.69999999999996,140.73999999999998,160.16000000000003,106.97999999999998,18.879411764705882,21.985294117647058,23.216470588235293,21.281764705882352,19.64235294117647,17.93176470588235,18.053529411764707,8.904117647058824,3.478235294117647,-2.6564705882352944,29.14,29.49,31.58,28.58,28.01,26.73,28.24,28.96,18.64,6.95,5.79,13.17,12.45,11.18,10.92,9.04,6.77,-3.28,-5.48,-16.25,1255.995,655.3299999999999,2648.4999999999995,15.07164705882353,31.58,-16.25,568.9449999999999,628.4449999999999,58.605,263.48,245.81,146.04,1053.07,1187.55,407.87999999999994
MNH1,2020,121.34,184.89,222.39000000000001,203.93,206.39,209.45999999999998,106.05999999999999,119.06,64.35,20.160000000000004,118.76,58.08,73.64999999999999,34.88000000000001,69.81,59.570000000000014,71.82000000000001,12.229999999999999,16.820000000000004,23.5,338.7799999999999,432.1600000000001,406.5400000000001,389.7000000000001,371.6499999999999,352.3,269.67,231.91000000000003,205.87000000000003,139.38,16.418888888888887,20.93294117647059,22.622222222222224,22.536470588235293,21.697222222222223,22.67705882352941,15.508823529411766,15.331111111111111,10.321764705882353,1.232222222222222,29.66,31.36,30.45,31.94,30.94,33.35,27.5,28.75,26.66,22.1,5.11,10.96,11.84,12.61,11.5,11.69,4.32,2.86,-1.28,-9.62,1458.0299999999997,539.12,3137.96,16.927872549019607,33.35,-9.62,528.62,725.8399999999999,203.57,250.49,236.08000000000004,52.550000000000004,1177.48,1383.3200000000002,577.1600000000001
MNH1,2021,134.39000000000001,225.73999999999998,201.05999999999997,204.32000000000005,234.46499999999995,220.58499999999998,191.99500000000003,133.475,145.40500000000003,54.794999999999995,85.74000000000001,3.5900000000000003,51.29,58.779999999999994,13.340000000000003,36.370000000000005,144.51000000000002,19.520000000000003,12.459999999999999,36.83,330.59,483.71999999999997,378.4800000000001,374.40999999999997,341.37000000000006,332.26000000000005,287.89,265.79999999999995,209.51,167.18999999999997,17.191176470588236,24.831176470588236,23.296875,22.888823529411766,24.967058823529413,24.30625,21.22,17.99375,17.764117647058825,9.951764705882352,29.37,35.8,36.11,36.39,37.02,33.73,33.42,30.56,28.95,23.91,2.83,8.64,9.92,12.38,13.57,13.09,12.08,6.76,5.27,-1.92,1746.23,462.42999999999995,3171.22,20.441099264705883,37.02,-1.92,561.1899999999999,851.3649999999999,333.675,140.62,253.00000000000003,68.81,1192.79,1335.9299999999998,642.4999999999999
MNH1,2022,123.50999999999999,215.655,231.10999999999996,232.40500000000003,212.44000000000003,196.33499999999998,175.3,113.34,49.065,54.885000000000005,47.91,37.830000000000005,54.64,37.31,66.65,62.309999999999995,15.479999999999999,7.4399999999999995,3.4399999999999995,21.229999999999997,354.49,407.09000000000003,380.92999999999995,399.63000000000005,332.99000000000007,292.7,275.88,244.54000000000002,194.51999999999998,138.59,16.99705882352941,23.295294117647057,24.206470588235295,24.588823529411766,23.062941176470588,22.21875,19.97235294117647,15.508823529411764,7.604705882352942,9.114117647058823,29.66,34.59,33.57,35.66,37.86,31.88,33.3,35.17,26.05,26.17,6.29,13.36,11.69,13.58,13.24,12.91,8.59,1.42,-6.41,-4.99,1604.0449999999998,354.24,3021.36,18.65693382352941,37.86,-6.41,570.2749999999999,816.48,217.29000000000002,140.38,181.75,32.11,1142.51,1301.2000000000003,577.65
MNH1,2023,197.42,201.455,206.99499999999998,238.425,227.63000000000005,239.53000000000003,168.20499999999998,145.105,59.295,17.33,19.029999999999998,36.82,32.81999999999999,24.180000000000003,63.91,3.43,14.26,60.96,100.03,1.6900000000000002,432.3,417.94000000000005,392.55000000000007,405.54,352.18,344.46,269.47999999999996,188.59,158.2,127.76000000000002,20.91611111111111,21.560555555555556,22.86235294117647,24.226111111111113,23.24222222222222,25.765882352941176,19.08277777777778,17.432352941176468,10.400555555555556,3.5594444444444444,30.19,32.44,34.56,37.25,35.49,40.08,34.66,33.16,20.76,16.59,8.2,8.86,10.99,11.58,11.42,12.8,7.75,2.21,-3.63,-5.94,1701.39,357.13,3089,18.90483660130719,40.08,-5.94,605.87,873.79,221.72999999999996,88.66999999999999,105.78000000000002,162.68,1242.79,1371.66,474.54999999999995
MOH1,2014,139.52999999999997,209.44,225.725,236.9,222.51500000000004,223.51500000000004,269.69000000000005,161.315,161.3,77.55000000000001,56.839999999999996,83.94,51.160000000000004,63.09,10.5,63.99,64.96000000000001,90.58,122.72000000000001,86.02999999999999,373.94000000000005,304.96,393.18,405.69999999999993,394.5199999999999,316.86000000000007,345.15,246.89999999999998,287.37,208.92000000000002,17.701176470588237,22.394117647058824,23.550588235294118,24.458823529411763,24.07176470588235,24.22375,27.62,19.211176470588235,18.67705882352941,12.847058823529412,29.69,29.65,32,34.94,35.44,35.04,38.34,33.21,30.55,22.92,1.61,13.42,11.32,11.99,11.71,14.83,19.06,5.12,1.75,2.97,1927.48,693.81,3277.5000000000005,21.475551470588236,38.34,1.61,574.6949999999999,952.6200000000001,400.165,191.94,202.54000000000002,299.33,1072.0800000000002,1462.23,743.19
MOH1,2015,146.20999999999998,129.67,211.29500000000002,212.95,223.36,239.60500000000002,204.04500000000002,204.35999999999999,185.33000000000004,149.76500000000004,96.53000000000002,89.99999999999999,93.68999999999998,118.73000000000002,114.38,56.75,22.490000000000002,7.89,37.85,0.36000000000000004,303.90000000000003,254.06,298.34,332.56,289.94000000000005,354.39,315,324.44,266.72,253.73000000000008,18.899375,17.96625,24.174666666666667,23.811875,25.172666666666668,25.750625,23.937333333333335,23.53125,22.598,18.5275,27.47,26.42,31.39,31.07,33.04,34.44,31.5,35.31,35.58,31.8,6,3.27,17.08,14.43,13.53,17.05,11.9,10.13,9.34,5.25,1906.5900000000004,638.67,2993.0800000000004,22.436954166666666,35.58,3.27,487.175,879.96,539.4550000000002,280.21999999999997,312.35,46.1,856.3,1291.8899999999999,844.8900000000001
MOH1,2016,159.99499999999998,203.435,205.57,199.515,224.67999999999998,211.60999999999999,174.675,192.92000000000002,172.645,121.72999999999998,62.89,1.8900000000000003,153.65,78.56,19.01,103.77999999999999,46.260000000000005,77.79999999999998,41.13999999999999,48.99,301.65,402.7899999999999,303.38000000000005,283.42,335.32000000000005,275.55,244.60000000000002,256.39,261.53000000000003,210.58999999999997,21.542142857142856,26.275,26.14785714285714,25.447692307692307,26.914285714285715,25.249285714285715,23.751538461538463,24.00785714285714,22.097142857142856,18.19,28.22,36.34,36.62,31.31,34.69,32.52,31.75,33.5,30.7,30.71,12.58,13.38,17.19,17.77,17.6,17.77,13.25,13.16,13.58,8.53,1866.7749999999999,633.9699999999999,2875.2200000000003,23.96228021978022,36.62,8.53,569,810.48,487.295,218.43,247.61,167.92999999999998,1007.8199999999999,1138.8899999999999,728.51
MOH1,2017,142.72999999999996,208.24500000000003,211.115,227.22499999999997,245.535,206.15,182.18499999999997,175.825,207.195,134.32500000000002,77.66,17.509999999999998,136.35999999999999,39.080000000000005,57.67,63.16,66.49,15.129999999999999,9.67,88.19000000000001,355.39,428.65999999999997,394.72,382.56999999999994,390.2200000000001,312.94,323.7699999999999,316.58000000000004,263.24,200.33,19.088125,23.60625,23.670625,26.328666666666667,27.23,23.149375,22.36466666666667,21.21625,23.234375,17.26625,28.52,33.71,33.69,35.98,39.3,33.7,33.68,33.77,34.46,29.96,7.55,12.59,13.19,17.55,14.88,13.53,12.47,8.4,10.84,3.86,1940.5300000000002,570.92,3368.42,22.715458333333334,39.3,3.86,562.09,861.0949999999999,517.345,231.52999999999997,226.39999999999998,112.99000000000001,1178.77,1409.5,780.1500000000001
MOH1,2018,187.77,188.02999999999997,198.56,206.23500000000004,225.76999999999998,180.06,201.07999999999998,190.875,169.46,176.04500000000004,41.40999999999999,21.51,27.46,43.19000000000001,37.04,26.19,51.47,49.71,91.65000000000002,12.1,306.44,322.01,296.06,335.03000000000003,333.05999999999995,285.76,263.96,214.57999999999998,207.36999999999998,247.47,23.965714285714284,25.91923076923077,27.007692307692306,28.043846153846154,28.81142857142857,25.066923076923075,26.91076923076923,25.386923076923075,23.23,23.077857142857145,34.96,35.96,37.97,36.58,39.25,36.74,37.6,36.97,33.46,33.88,14.82,13.3,16.47,14.79,19.55,16.22,18.87,14.66,11.71,9.9,1923.885,401.73,2811.7399999999993,25.74203846153846,39.25,9.9,574.3599999999999,813.145,536.3800000000001,90.38,157.89000000000001,153.46,924.51,1217.81,669.42
